,Date/Time,Load,Bill Before Solar,Solar,Net Load,Bill Solar Only,Import Rate,Export Rate,basic storage,soc
2389, 04/10  14:00:00,0.868237352988,0.0478311957761,4.686517,-3.81827964701,-0.0958006363435,0.05509,0.02509,0.0,1.17758781298
2390, 04/10  15:00:00,0.894658205415,0.0492867205363,3.903221,-3.00856279459,-0.0754848405161,0.05509,0.02509,0.0,1.17758781298
2391, 04/10  16:00:00,1.06733806337,0.0587996539111,2.431804,-1.36446593663,-0.03423445035,0.05509,0.02509,0.0,1.17758781298
2392, 04/10  17:00:00,1.26812217729,0.222783704106,1.36343,-0.09530782271,-0.0138844436124,0.17568,0.14568,0.0,1.17758781298
2393, 04/10  18:00:00,1.42160390751,0.249747374471,0.780268,0.64133590751,0.112669892231,0.17568,0.14568,0.64133590751,1.10862696271
2394, 04/10  19:00:00,1.5827413567,0.278056001545,0.0,1.5827413567,0.278056001545,0.17568,0.14568,1.5827413567,0.938439720052
2395, 04/10  20:00:00,1.8906172463,0.33214363783,0.0,1.8906172463,0.33214363783,0.17568,0.14568,1.8906172463,0.735147543031
2396, 04/10  21:00:00,1.92871012206,0.338835794244,0.0,1.92871012206,0.338835794244,0.17568,0.14568,1.92871012206,0.527759357863
2397, 04/10  22:00:00,1.55769316829,0.121188528493,0.0,1.55769316829,0.121188528493,0.0778,0.0478,1.55769316829,0.360265468799
2398, 04/10  23:00:00,1.20558567155,0.0937945652466,0.0,1.20558567155,0.0937945652466,0.0778,0.0478,1.20558567155,0.230632600891
2399, 04/10  24:00:00,0.846396955415,0.0658496831313,0.0,0.846396955415,0.0658496831313,0.0778,0.0478,0.846396955415,0.139622175577
2400, 04/11  01:00:00,0.723351796095,0.0562767697362,0.0,0.723351796095,0.0562767697362,0.0778,0.0478,0.723351796095,0.0618424125563
2401, 04/11  02:00:00,0.658900042537,0.0512624233094,0.0,0.658900042537,0.0512624233094,0.0778,0.0478,0.0,0.0618424125563
2402, 04/11  03:00:00,0.645946586593,0.0502546444369,0.0,0.645946586593,0.0502546444369,0.0778,0.0478,0.0,0.0618424125563
2403, 04/11  04:00:00,0.648157267904,0.0504266354429,0.0,0.648157267904,0.0504266354429,0.0778,0.0478,0.0,0.0618424125563
2404, 04/11  05:00:00,0.70962640708,0.0552089344708,0.0,0.70962640708,0.0552089344708,0.0778,0.0478,0.0,0.0618424125563
2405, 04/11  06:00:00,0.895604539163,0.0696780331469,0.0,0.895604539163,0.0696780331469,0.0778,0.0478,0.0,0.0618424125563
2406, 04/11  07:00:00,1.19100516215,0.0926602016153,0.266181,0.92482416215,0.0719513198153,0.0778,0.0478,0.0,0.0618424125563
2407, 04/11  08:00:00,1.08780294732,0.0846310693015,0.825893,0.26190994732,0.0203765939015,0.0778,0.0478,0.0,0.0618424125563
2408, 04/11  09:00:00,0.951547189504,0.0524207346698,1.014357,-0.062809810496,-0.00157589814534,0.05509,0.02509,-0.062809810496,0.0685961556204
2409, 04/11  10:00:00,0.939887498922,0.0517784023156,1.020459,-0.080571501078,-0.00202153896205,0.05509,0.02509,-0.080571501078,0.0772597578869
2410, 04/11  11:00:00,0.937381101006,0.0516403248544,1.819661,-0.882279898994,-0.0221364026658,0.05509,0.02509,-0.882279898994,0.17212856423
2411, 04/11  12:00:00,0.906307813436,0.0499284974422,3.358179,-2.45187118656,-0.0615174480709,0.05509,0.02509,-2.45187118656,0.435770627302
2412, 04/11  13:00:00,0.964121523401,0.0531134547242,4.971752,-4.0076304766,-0.100551448658,0.05509,0.02509,-4.0076304766,0.866698635538
2413, 04/11  14:00:00,1.06192602564,0.0585015047525,4.620578,-3.55865197436,-0.0892865780367,0.05509,0.02509,-3.55865197436,1.24934938547
2414, 04/11  15:00:00,1.2430727702,0.0684808789103,3.467436,-2.2243632298,-0.0558092734357,0.05509,0.02509,0.0,1.24934938547
2415, 04/11  16:00:00,1.26960707072,0.069942653526,1.633654,-0.36404692928,-0.00913393745564,0.05509,0.02509,0.0,1.24934938547
2416, 04/11  17:00:00,1.5183294505,0.266740117864,1.562606,-0.0442765495,-0.00645020773116,0.17568,0.14568,0.0,1.24934938547
2417, 04/11  18:00:00,1.54672741751,0.271729072708,0.750576,0.79615141751,0.139867881028,0.17568,0.14568,0.79615141751,1.16374170617
2418, 04/11  19:00:00,1.57116098319,0.276021561527,0.0,1.57116098319,0.276021561527,0.17568,0.14568,1.57116098319,0.994799664964
2419, 04/11  20:00:00,1.88575315047,0.331289113475,0.0,1.88575315047,0.331289113475,0.17568,0.14568,1.88575315047,0.792030508999
2420, 04/11  21:00:00,1.9245865509,0.338111365262,0.0,1.9245865509,0.338111365262,0.17568,0.14568,1.9245865509,0.58508571858
2421, 04/11  22:00:00,1.56312628457,0.12161122494,0.0,1.56312628457,0.12161122494,0.0778,0.0478,1.56312628457,0.417007623465
2422, 04/11  23:00:00,1.20970507601,0.0941150549136,0.0,1.20970507601,0.0941150549136,0.0778,0.0478,1.20970507601,0.28693180884
2423, 04/11  24:00:00,0.853957718821,0.0664379105243,0.0,0.853957718821,0.0664379105243,0.0778,0.0478,0.853957718821,0.195108398214
2424, 04/12  01:00:00,0.724302912788,0.0563507666149,0.0,0.724302912788,0.0563507666149,0.0778,0.0478,0.724302912788,0.117226364581
2425, 04/12  02:00:00,0.668029979402,0.0519727323975,0.0,0.668029979402,0.0519727323975,0.0778,0.0478,0.668029979402,0.0453951840004
2426, 04/12  03:00:00,0.664682895862,0.0517123292981,0.0,0.664682895862,0.0517123292981,0.0778,0.0478,0.0,0.0453951840004
2427, 04/12  04:00:00,0.668274721889,0.051991773363,0.0,0.668274721889,0.051991773363,0.0778,0.0478,0.0,0.0453951840004
2428, 04/12  05:00:00,0.731571605489,0.056916270907,0.0,0.731571605489,0.056916270907,0.0778,0.0478,0.0,0.0453951840004
2429, 04/12  06:00:00,0.919031563431,0.0715006556349,0.0,0.919031563431,0.0715006556349,0.0778,0.0478,0.0,0.0453951840004
2430, 04/12  07:00:00,1.21247820548,0.0943308043863,0.646932,0.56554620548,0.0439994947863,0.0778,0.0478,0.0,0.0453951840004
2431, 04/12  08:00:00,1.10017554413,0.0855936573333,1.920453,-0.82027745587,-0.0392092623906,0.0778,0.0478,-0.82027745587,0.133597060976
2432, 04/12  09:00:00,0.952428856948,0.0524693057293,2.221456,-1.26902714305,-0.0318398910192,0.05509,0.02509,-1.26902714305,0.270051592487
2433, 04/12  10:00:00,0.935623287473,0.0515434869069,2.235107,-1.29948371253,-0.0326040463473,0.05509,0.02509,-1.29948371253,0.409781023941
2434, 04/12  11:00:00,0.926308860735,0.0510303551379,3.539448,-2.61313913926,-0.0655636610042,0.05509,0.02509,-2.61313913927,0.690763727088
2435, 04/12  12:00:00,0.94257911227,0.051926683295,5.0,-4.05742088773,-0.101800690073,0.05509,0.02509,-4.05742088773,1.12704554297
2436, 04/12  13:00:00,1.11915317806,0.0616541485793,4.982412,-3.86325882194,-0.0969291638425,0.05509,0.02509,0.0,1.12704554297
2437, 04/12  14:00:00,1.25500637222,0.0691383010456,4.49478,-3.23977362778,-0.081285920321,0.05509,0.02509,0.0,1.12704554297
2438, 04/12  15:00:00,1.43018536463,0.0787889117375,3.656829,-2.22664363537,-0.0558664888114,0.05509,0.02509,0.0,1.12704554297
2439, 04/12  16:00:00,1.68089273947,0.0926003810174,2.009482,-0.32858926053,-0.0082443045467,0.05509,0.02509,0.0,1.12704554297
2440, 04/12  17:00:00,1.77841254297,0.312431515549,1.879514,-0.10110145703,-0.0147284602601,0.17568,0.14568,0.0,1.12704554297
2441, 04/12  18:00:00,1.79482787635,0.315315361317,0.610357,1.18447087635,0.208087843557,0.17568,0.14568,1.18447087635,0.99968308315
2442, 04/12  19:00:00,1.72300693868,0.302697858987,0.0,1.72300693868,0.302697858987,0.17568,0.14568,1.72300693868,0.814413519851
2443, 04/12  20:00:00,1.87858762839,0.330030274556,0.0,1.87858762839,0.330030274556,0.17568,0.14568,1.87858762839,0.612414850132
2444, 04/12  21:00:00,1.92227781516,0.337705766567,0.0,1.92227781516,0.337705766567,0.17568,0.14568,1.92227781516,0.405718310868
2445, 04/12  22:00:00,1.55559144037,0.121025014061,0.0,1.55559144037,0.121025014061,0.0778,0.0478,1.55559144037,0.238450414054
2446, 04/12  23:00:00,1.20214851774,0.0935271546802,0.0,1.20214851774,0.0935271546802,0.0778,0.0478,1.20214851774,0.109187132576
2447, 04/12  24:00:00,0.846455596762,0.0658542454281,0.0,0.846455596762,0.0658542454281,0.0778,0.0478,0.846455596762,0.0181704017415
2448, 04/13  01:00:00,0.720595457875,0.0560623266227,0.0,0.720595457875,0.0560623266227,0.0778,0.0478,0.0,0.0181704017415
2449, 04/13  02:00:00,0.666704711173,0.0518696265293,0.0,0.666704711173,0.0518696265293,0.0778,0.0478,0.0,0.0181704017415
2450, 04/13  03:00:00,0.672271839287,0.0523027490965,0.0,0.672271839287,0.0523027490965,0.0778,0.0478,0.0,0.0181704017415
2451, 04/13  04:00:00,0.672496582287,0.0523202341019,0.0,0.672496582287,0.0523202341019,0.0778,0.0478,0.0,0.0181704017415
2452, 04/13  05:00:00,0.725109880145,0.0564135486753,0.0,0.725109880145,0.0564135486753,0.0778,0.0478,0.0,0.0181704017415
2453, 04/13  06:00:00,0.920929096647,0.0716482837191,0.0,0.920929096647,0.0716482837191,0.0778,0.0478,0.0,0.0181704017415
2454, 04/13  07:00:00,1.20324309637,0.0936123128976,0.727825,0.47541809637,0.0369875278976,0.0778,0.0478,0.0,0.0181704017415
2455, 04/13  08:00:00,1.09024102858,0.0848207520235,0.786235,0.30400602858,0.0236516690235,0.0778,0.0478,0.0,0.0181704017415
2456, 04/13  09:00:00,0.958862631581,0.0528237423738,2.011874,-1.05301136842,-0.0264200552336,0.05509,0.02509,-1.05301136842,0.131397430604
2457, 04/13  10:00:00,0.939465256815,0.0517551409979,1.578393,-0.638927743185,-0.0160306970765,0.05509,0.02509,-0.638927743185,0.200099338473
2458, 04/13  11:00:00,0.934534693718,0.0514835162769,2.969654,-2.03511930628,-0.0510611433946,0.05509,0.02509,-2.03511930628,0.418929371407
2459, 04/13  12:00:00,0.908112170443,0.0500278994697,1.657953,-0.749840829557,-0.0188135064136,0.05509,0.02509,-0.749840829557,0.499557417596
2460, 04/13  13:00:00,0.881103302867,0.0485399809549,2.80964,-1.92853669713,-0.0483869857311,0.05509,0.02509,-1.92853669713,0.706926954922
2461, 04/13  14:00:00,1.03065403694,0.056778730895,2.722223,-1.69156896306,-0.0424414652832,0.05509,0.02509,-1.69156896306,0.888816090735
2462, 04/13  15:00:00,1.24959117539,0.0688399778522,1.741051,-0.49145982461,-0.0123307269995,0.05509,0.02509,-0.49145982461,0.941661233166
2463, 04/13  16:00:00,1.57244896749,0.086626213619,2.624061,-1.05161203251,-0.0263849458957,0.05509,0.02509,-1.05161203251,1.0547377958
2464, 04/13  17:00:00,1.66058163743,0.291730982064,1.65055,0.01003163743,0.0017623580637,0.17568,0.14568,0.01003163743,1.05365912511
2465, 04/13  18:00:00,1.69217139328,0.297280670371,0.795358,0.89681339328,0.157552176931,0.17568,0.14568,0.89681339328,0.957227577445
2466, 04/13  19:00:00,1.7023283506,0.299065044633,0.0,1.7023283506,0.299065044633,0.17568,0.14568,1.7023283506,0.774181518241
2467, 04/13  20:00:00,1.90512984706,0.334693211532,0.0,1.90512984706,0.334693211532,0.17568,0.14568,1.90512984706,0.569328846514
2468, 04/13  21:00:00,1.9196404695,0.337242437682,0.0,1.9196404695,0.337242437682,0.17568,0.14568,1.9196404695,0.362915892805
2469, 04/13  22:00:00,1.5601334207,0.12137838013,0.0,1.5601334207,0.12137838013,0.0778,0.0478,1.5601334207,0.195159611009
2470, 04/13  23:00:00,1.20696008738,0.0939014947982,0.0,1.20696008738,0.0939014947982,0.0778,0.0478,1.20696008738,0.0653789564518
2471, 04/13  24:00:00,0.850340238596,0.0661564705628,0.0,0.850340238596,0.0661564705628,0.0778,0.0478,0.0,0.0653789564518
2472, 04/14  01:00:00,0.719670271259,0.055990347104,0.0,0.719670271259,0.055990347104,0.0778,0.0478,0.0,0.0653789564518
2473, 04/14  02:00:00,0.661024939557,0.0514277402975,0.0,0.661024939557,0.0514277402975,0.0778,0.0478,0.0,0.0653789564518
2474, 04/14  03:00:00,0.653594390145,0.0508496435533,0.0,0.653594390145,0.0508496435533,0.0778,0.0478,0.0,0.0653789564518
2475, 04/14  04:00:00,0.655924802296,0.0510309496186,0.0,0.655924802296,0.0510309496186,0.0778,0.0478,0.0,0.0653789564518
2476, 04/14  05:00:00,0.713924943237,0.0555433605838,0.0,0.713924943237,0.0555433605838,0.0778,0.0478,0.0,0.0653789564518
2477, 04/14  06:00:00,0.912653487456,0.0710044413241,0.0,0.912653487456,0.0710044413241,0.0778,0.0478,0.0,0.0653789564518
2478, 04/14  07:00:00,1.19651125747,0.0930885758312,0.410101,0.78641025747,0.0611827180312,0.0778,0.0478,0.0,0.0653789564518
2479, 04/14  08:00:00,1.08982543022,0.0847884184711,0.701876,0.38794943022,0.0301824656711,0.0778,0.0478,0.0,0.0653789564518
2480, 04/14  09:00:00,0.947455939814,0.0521953477244,1.347116,-0.399660060186,-0.0100274709101,0.05509,0.02509,-0.399660060186,0.108353156472
2481, 04/14  10:00:00,0.937746844318,0.0516604736535,1.760388,-0.822641155682,-0.0206400665961,0.05509,0.02509,-0.822641155682,0.196809194717
2482, 04/14  11:00:00,0.939752328985,0.0517709558038,0.910358,0.029394328985,0.00161933358378,0.05509,0.02509,0.029394328985,0.193648514181
2483, 04/14  12:00:00,0.917246653861,0.0505311181612,0.954549,-0.037302346139,-0.000935915864628,0.05509,0.02509,-0.037302346139,0.197659519142
2484, 04/14  13:00:00,0.890562454445,0.0490610856154,0.85577,0.034792454445,0.00191671631538,0.05509,0.02509,0.034792454445,0.193918395008
2485, 04/14  14:00:00,0.865648277431,0.0476885636037,0.815373,0.050275277431,0.00276966503367,0.05509,0.02509,0.050275277431,0.188512451199
2486, 04/14  15:00:00,1.07887323703,0.059435126628,0.66331,0.41556323703,0.022893378728,0.05509,0.02509,0.41556323703,0.143828232163
2487, 04/14  16:00:00,1.33049676783,0.0732970669398,0.771013,0.55948376783,0.0308219607698,0.05509,0.02509,0.55948376783,0.0836686872353
2488, 04/14  17:00:00,1.45918577339,0.256349756669,0.297946,1.16123977339,0.204006603389,0.17568,0.14568,0.0,0.0836686872353
2489, 04/14  18:00:00,1.53073522547,0.268919564411,0.583053,0.94768222547,0.166488813371,0.17568,0.14568,0.0,0.0836686872353
2490, 04/14  19:00:00,1.60921302324,0.282706543923,0.0,1.60921302324,0.282706543923,0.17568,0.14568,0.0,0.0836686872353
2491, 04/14  20:00:00,1.88131470182,0.330509366816,0.0,1.88131470182,0.330509366816,0.17568,0.14568,0.0,0.0836686872353
2492, 04/14  21:00:00,1.92549438201,0.338270853032,0.0,1.92549438201,0.338270853032,0.17568,0.14568,0.0,0.0836686872353
2493, 04/14  22:00:00,1.56603193062,0.121837284202,0.0,1.56603193062,0.121837284202,0.0778,0.0478,0.0,0.0836686872353
2494, 04/14  23:00:00,1.21447853978,0.0944864303949,0.0,1.21447853978,0.0944864303949,0.0778,0.0478,0.0,0.0836686872353
2495, 04/14  24:00:00,0.855769748038,0.0665788863974,0.0,0.855769748038,0.0665788863974,0.0778,0.0478,0.0,0.0836686872353
2496, 04/15  01:00:00,0.729330407606,0.0567419057117,0.0,0.729330407606,0.0567419057117,0.0778,0.0478,0.0,0.0836686872353
2497, 04/15  02:00:00,0.669568207437,0.0520924065386,0.0,0.669568207437,0.0520924065386,0.0778,0.0478,0.0,0.0836686872353
2498, 04/15  03:00:00,0.660297380902,0.0513711362342,0.0,0.660297380902,0.0513711362342,0.0778,0.0478,0.0,0.0836686872353
2499, 04/15  04:00:00,0.6639565735,0.0516558214183,0.0,0.6639565735,0.0516558214183,0.0778,0.0478,0.0,0.0836686872353
2500, 04/15  05:00:00,0.727377364651,0.0565899589698,0.0,0.727377364651,0.0565899589698,0.0778,0.0478,0.0,0.0836686872353
2501, 04/15  06:00:00,0.918174122603,0.0714339467385,0.0,0.918174122603,0.0714339467385,0.0778,0.0478,0.0,0.0836686872353
2502, 04/15  07:00:00,1.22781514597,0.0955240183565,0.720541,0.50727414597,0.0394659285565,0.0778,0.0478,0.0,0.0836686872353
2503, 04/15  08:00:00,1.13732773024,0.0884840974127,2.033668,-0.89634026976,-0.0428450648945,0.0778,0.0478,-0.89634026976,0.180049361403
2504, 04/15  09:00:00,1.02259247941,0.0563346196907,3.166899,-2.14430652059,-0.0538006506016,0.05509,0.02509,-2.14430652059,0.410619955015
2505, 04/15  10:00:00,1.01858293115,0.0561137336771,4.143458,-3.12487506885,-0.0784031154774,0.05509,0.02509,-3.12487506885,0.746628026934
2506, 04/15  11:00:00,1.01701785669,0.0560275137251,4.918064,-3.90104614331,-0.0978772477356,0.05509,0.02509,-3.90104614331,1.16609535417
2507, 04/15  12:00:00,0.986063253421,0.054322224631,5.0,-4.01393674658,-0.100709672972,0.05509,0.02509,0.0,1.16609535417
2508, 04/15  13:00:00,0.946532589592,0.0521444803606,5.0,-4.05346741041,-0.101701497327,0.05509,0.02509,0.0,1.16609535417
2509, 04/15  14:00:00,0.921588228257,0.0507702954947,4.829092,-3.90750377174,-0.098039269633,0.05509,0.02509,0.0,1.16609535417
2510, 04/15  15:00:00,0.946861894879,0.0521626217889,4.090638,-3.14377610512,-0.0788773424775,0.05509,0.02509,0.0,1.16609535417
2511, 04/15  16:00:00,1.07622552832,0.0592892643551,3.154714,-2.07848847168,-0.0521492757545,0.05509,0.02509,0.0,1.16609535417
2512, 04/15  17:00:00,1.31625925446,0.231240425824,1.9177,-0.60144074554,-0.0876178878103,0.17568,0.14568,0.0,1.16609535417
2513, 04/15  18:00:00,1.46438695741,0.257263500678,0.768139,0.69624795741,0.122316841158,0.17568,0.14568,0.69624795741,1.09122998241
2514, 04/15  19:00:00,1.62490381169,0.285463101638,0.0,1.62490381169,0.285463101638,0.17568,0.14568,1.62490381169,0.916509142441
2515, 04/15  20:00:00,1.93483650128,0.339912076545,0.0,1.93483650128,0.339912076545,0.17568,0.14568,1.93483650128,0.708462206819
2516, 04/15  21:00:00,1.97173232297,0.346393934499,0.0,1.97173232297,0.346393934499,0.17568,0.14568,1.97173232297,0.496447978543
2517, 04/15  22:00:00,1.59462586142,0.124061892018,0.0,1.59462586142,0.124061892018,0.0778,0.0478,1.59462586142,0.324982832154
2518, 04/15  23:00:00,1.23052788931,0.0957350697883,0.0,1.23052788931,0.0957350697883,0.0778,0.0478,1.23052788931,0.192668005346
2519, 04/15  24:00:00,0.864434221921,0.0672529824655,0.0,0.864434221921,0.0672529824655,0.0778,0.0478,0.864434221921,0.0997180890104
2520, 04/16  01:00:00,0.733748717307,0.0570856502065,0.0,0.733748717307,0.0570856502065,0.0778,0.0478,0.0,0.0997180890104
2521, 04/16  02:00:00,0.672071782395,0.0522871846703,0.0,0.672071782395,0.0522871846703,0.0778,0.0478,0.0,0.0997180890104
2522, 04/16  03:00:00,0.66685496321,0.0518813161377,0.0,0.66685496321,0.0518813161377,0.0778,0.0478,0.0,0.0997180890104
2523, 04/16  04:00:00,0.668941164329,0.0520436225848,0.0,0.668941164329,0.0520436225848,0.0778,0.0478,0.0,0.0997180890104
2524, 04/16  05:00:00,0.73056852976,0.0568382316153,0.0,0.73056852976,0.0568382316153,0.0778,0.0478,0.0,0.0997180890104
2525, 04/16  06:00:00,0.937463289435,0.072934643918,0.0,0.937463289435,0.072934643918,0.0778,0.0478,0.0,0.0997180890104
2526, 04/16  07:00:00,1.22912537365,0.09562595407,0.74635,0.48277537365,0.03755992407,0.0778,0.0478,0.0,0.0997180890104
2527, 04/16  08:00:00,1.13380806074,0.0882102671256,2.157705,-1.02389693926,-0.0489422736966,0.0778,0.0478,-1.02389693926,0.209814534092
2528, 04/16  09:00:00,1.0043499069,0.0553296363711,3.221174,-2.2168240931,-0.0556201164959,0.05509,0.02509,-2.2168240931,0.448182716146
2529, 04/16  10:00:00,1.00013736577,0.0550975674803,4.218844,-3.21870663423,-0.0807573494528,0.05509,0.02509,-3.21870663423,0.794280203698
2530, 04/16  11:00:00,1.00577186609,0.0554079721029,4.934348,-3.92857613391,-0.0985679751998,0.05509,0.02509,-3.92857613391,1.21670774498
2531, 04/16  12:00:00,0.972940871738,0.053599312624,5.0,-4.02705912826,-0.101038913528,0.05509,0.02509,0.0,1.21670774498
2532, 04/16  13:00:00,0.934842913542,0.051500496107,5.0,-4.06515708646,-0.101994791299,0.05509,0.02509,0.0,1.21670774498
2533, 04/16  14:00:00,0.912335320206,0.0502605527901,4.990271,-4.07793567979,-0.102315406206,0.05509,0.02509,0.0,1.21670774498
2534, 04/16  15:00:00,1.15072860816,0.0633936390235,4.06467,-2.91394139184,-0.0731107895213,0.05509,0.02509,0.0,1.21670774498
2535, 04/16  16:00:00,1.3521699843,0.0744910444351,3.145055,-1.7928850157,-0.0449834850439,0.05509,0.02509,0.0,1.21670774498
2536, 04/16  17:00:00,1.5898620039,0.279306956845,1.873039,-0.2831769961,-0.0412532247918,0.17568,0.14568,0.0,1.21670774498
2537, 04/16  18:00:00,1.76087229832,0.309350045369,0.836828,0.92404429832,0.162336102329,0.17568,0.14568,0.92404429832,1.11734814301
2538, 04/16  19:00:00,1.71507876293,0.301305037072,0.0,1.71507876293,0.301305037072,0.17568,0.14568,1.71507876293,0.932931071725
2539, 04/16  20:00:00,2.00899964626,0.352941057855,0.0,2.00899964626,0.352941057855,0.17568,0.14568,2.00899964626,0.716909604386
2540, 04/16  21:00:00,1.95186335542,0.34290335428,0.0,1.95186335542,0.34290335428,0.17568,0.14568,1.95186335542,0.507031824233
2541, 04/16  22:00:00,1.5783858132,0.122798416267,0.0,1.5783858132,0.122798416267,0.0778,0.0478,1.5783858132,0.337312919588
2542, 04/16  23:00:00,1.20946424366,0.0940963181567,0.0,1.20946424366,0.0940963181567,0.0778,0.0478,1.20946424366,0.207263000915
2543, 04/16  24:00:00,0.848283135476,0.06599642794,0.0,0.848283135476,0.06599642794,0.0778,0.0478,0.848283135476,0.116049760541
2544, 04/17  01:00:00,0.710425584403,0.0552711104666,0.0,0.710425584403,0.0552711104666,0.0778,0.0478,0.710425584403,0.0396599127557
2545, 04/17  02:00:00,0.646369116002,0.050287517225,0.0,0.646369116002,0.050287517225,0.0778,0.0478,0.0,0.0396599127557
2546, 04/17  03:00:00,0.63653849787,0.0495226951343,0.0,0.63653849787,0.0495226951343,0.0778,0.0478,0.0,0.0396599127557
2547, 04/17  04:00:00,0.63955463459,0.0497573505711,0.0,0.63955463459,0.0497573505711,0.0778,0.0478,0.0,0.0396599127557
2548, 04/17  05:00:00,0.70006833234,0.0544653162561,0.0,0.70006833234,0.0544653162561,0.0778,0.0478,0.0,0.0396599127557
2549, 04/17  06:00:00,0.885331416065,0.0688787841699,0.0,0.885331416065,0.0688787841699,0.0778,0.0478,0.0,0.0396599127557
2550, 04/17  07:00:00,1.18238082996,0.0919892285709,0.20628,0.97610082996,0.0759406445709,0.0778,0.0478,0.0,0.0396599127557
2551, 04/17  08:00:00,1.07758234255,0.0838359062504,0.523169,0.55441334255,0.0431333580504,0.0778,0.0478,0.0,0.0396599127557
2552, 04/17  09:00:00,0.950717876934,0.0523750478403,1.545727,-0.595009123066,-0.0149287788977,0.05509,0.02509,-0.595009123066,0.103639388354
2553, 04/17  10:00:00,0.938831949198,0.0517202520813,4.124551,-3.1857190508,-0.0799296909846,0.05509,0.02509,-3.1857190508,0.446189823924
2554, 04/17  11:00:00,0.937142859567,0.0516272001335,4.814002,-3.87685914043,-0.0972703958335,0.05509,0.02509,-3.87685914043,0.863056398164
2555, 04/17  12:00:00,0.907084635474,0.0499712925683,4.753983,-3.84689836453,-0.096518679966,0.05509,0.02509,-3.84689836453,1.2767013836
2556, 04/17  13:00:00,0.878906038313,0.0484189336507,5.0,-4.12109396169,-0.103398247499,0.05509,0.02509,0.0,1.2767013836
2557, 04/17  14:00:00,1.01880192479,0.0561257980367,2.296015,-1.27721307521,-0.032045276057,0.05509,0.02509,0.0,1.2767013836
2558, 04/17  15:00:00,1.05752784665,0.0582592090719,2.620617,-1.56308915335,-0.0392179068576,0.05509,0.02509,0.0,1.2767013836
2559, 04/17  16:00:00,1.18924413944,0.0655154596417,2.271941,-1.08269686056,-0.0271648642315,0.05509,0.02509,0.0,1.2767013836
2560, 04/17  17:00:00,1.34795423368,0.236808599773,1.136868,0.21108623368,0.0370836295329,0.17568,0.14568,0.21108623368,1.25400393912
2561, 04/17  18:00:00,1.53494850361,0.269659753114,0.742498,0.79245050361,0.139217704474,0.17568,0.14568,0.79245050361,1.16879420754
2562, 04/17  19:00:00,1.59944150306,0.280989883258,0.0,1.59944150306,0.280989883258,0.17568,0.14568,1.59944150306,0.996811250226
2563, 04/17  20:00:00,1.8772929709,0.329802829128,0.0,1.8772929709,0.329802829128,0.17568,0.14568,1.8772929709,0.79495179099
2564, 04/17  21:00:00,1.91729018182,0.336829539142,0.0,1.91729018182,0.336829539142,0.17568,0.14568,1.91729018182,0.588791556385
2565, 04/17  22:00:00,1.55252940336,0.120786787581,0.0,1.55252940336,0.120786787581,0.0778,0.0478,1.55252940336,0.421852910863
2566, 04/17  23:00:00,1.19700536324,0.0931270172601,0.0,1.19700536324,0.0931270172601,0.0778,0.0478,1.19700536324,0.293142656751
2567, 04/17  24:00:00,0.838952029651,0.0652704679068,0.0,0.838952029651,0.0652704679068,0.0778,0.0478,0.838952029651,0.20293276109
2568, 04/18  01:00:00,0.706674927454,0.0549793093559,0.0,0.706674927454,0.0549793093559,0.0778,0.0478,0.706674927454,0.126946209751
2569, 04/18  02:00:00,0.650668552388,0.0506220133758,0.0,0.650668552388,0.0506220133758,0.0778,0.0478,0.650668552388,0.0569818492787
2570, 04/18  03:00:00,0.645183125771,0.050195247185,0.0,0.645183125771,0.050195247185,0.0778,0.0478,0.0,0.0569818492787
2571, 04/18  04:00:00,0.647839347909,0.0504019012673,0.0,0.647839347909,0.0504019012673,0.0778,0.0478,0.0,0.0569818492787
2572, 04/18  05:00:00,0.713476076554,0.0555084387559,0.0,0.713476076554,0.0555084387559,0.0778,0.0478,0.0,0.0569818492787
2573, 04/18  06:00:00,0.896941982834,0.0697820862645,0.001055,0.895886982834,0.0697000072645,0.0778,0.0478,0.0,0.0569818492787
2574, 04/18  07:00:00,1.19123506036,0.092678087696,0.536571,0.65466406036,0.050932863896,0.0778,0.0478,0.0,0.0569818492787
2575, 04/18  08:00:00,1.0941103459,0.085121784911,1.675766,-0.5816556541,-0.027803140266,0.0778,0.0478,-0.5816556541,0.119525467999
2576, 04/18  09:00:00,0.977641943848,0.0538582946866,3.129449,-2.15180705615,-0.0539888390389,0.05509,0.02509,-2.15180705615,0.350902570811
2577, 04/18  10:00:00,0.975723661619,0.0537526165186,4.194939,-3.21921533838,-0.08077011284,0.05509,0.02509,-3.21921533838,0.697054757734
2578, 04/18  11:00:00,0.970880860102,0.053485826583,4.820299,-3.8494181399,-0.09658190113,0.05509,0.02509,-3.8494181399,1.11097068676
2579, 04/18  12:00:00,0.939446593036,0.0517541128104,5.0,-4.06055340696,-0.101879284981,0.05509,0.02509,0.0,1.11097068676
2580, 04/18  13:00:00,0.900640652919,0.0496162935693,5.0,-4.09935934708,-0.102852926018,0.05509,0.02509,0.0,1.11097068676
2581, 04/18  14:00:00,0.879842884954,0.0484705445321,4.984246,-4.10440311505,-0.102979474157,0.05509,0.02509,0.0,1.11097068676
2582, 04/18  15:00:00,0.907141233691,0.049974410564,4.229714,-3.32257276631,-0.0833633507067,0.05509,0.02509,0.0,1.11097068676
