,Date/Time,Load,Bill Before Solar,Solar,Net Load,Bill Solar Only,Import Rate,Export Rate,basic storage,soc,savings,yearly total savings
1843, 03/18  20:00:00,2.13626057477,0.375298257776,0.0,2.13626057477,0.375298257776,0.17568,0.14568,2.13626057477,0.604049376361,2.51155883255,1463.74310634
1844, 03/18  21:00:00,2.19424173731,0.385484388411,0.0,2.19424173731,0.385484388411,0.17568,0.14568,2.19424173731,0.382718063984,2.57972612572,1463.74310634
1845, 03/18  22:00:00,1.99014064258,0.154832941993,0.0,1.99014064258,0.154832941993,0.0778,0.0478,1.99014064258,0.181974256796,2.14497358457,1463.74310634
1846, 03/18  23:00:00,1.62677660179,0.126563219619,0.0,1.62677660179,0.126563219619,0.0778,0.0478,1.62677660179,0.0178826737694,1.75333982141,1463.74310634
1847, 03/18  24:00:00,1.26691192002,0.0985657473776,0.0,1.26691192002,0.0985657473776,0.0778,0.0478,0.0,0.0178826737694,0.0985657473776,1463.74310634
1848, 03/19  01:00:00,0.893663309719,0.0695270054961,0.0,0.893663309719,0.0695270054961,0.0778,0.0478,0.0,0.0178826737694,0.0695270054961,1463.74310634
1849, 03/19  02:00:00,0.75398806317,0.0586602713146,0.0,0.75398806317,0.0586602713146,0.0778,0.0478,0.0,0.0178826737694,0.0586602713146,1463.74310634
1850, 03/19  03:00:00,0.692574474888,0.0538822941463,0.0,0.692574474888,0.0538822941463,0.0778,0.0478,0.0,0.0178826737694,0.0538822941463,1463.74310634
1851, 03/19  04:00:00,0.684328050264,0.0532407223105,0.0,0.684328050264,0.0532407223105,0.0778,0.0478,0.0,0.0178826737694,0.0532407223105,1463.74310634
1852, 03/19  05:00:00,0.697601463842,0.0542733938869,0.0,0.697601463842,0.0542733938869,0.0778,0.0478,0.0,0.0178826737694,0.0542733938869,1463.74310634
1853, 03/19  06:00:00,0.75903037576,0.0590525632341,0.0,0.75903037576,0.0590525632341,0.0778,0.0478,0.0,0.0178826737694,0.0590525632341,1463.74310634
1854, 03/19  07:00:00,0.956080401973,0.0743830552735,0.217514,0.738566401973,0.0574604660735,0.0778,0.0478,0.0,0.0178826737694,0.0743830552735,1463.74310634
1855, 03/19  08:00:00,1.20717867907,0.0939185012316,1.385633,-0.17845432093,-0.00853011654045,0.0778,0.0478,-0.17845432093,0.0358832105286,-0.0845358196984,1463.74310634
1856, 03/19  09:00:00,1.08507135433,0.05977658091,2.553987,-1.46891564567,-0.0368550935499,0.05509,0.02509,-1.46891564567,0.184051492126,-1.40913906476,1463.74310634
1857, 03/19  10:00:00,0.9860965451,0.0543240586696,3.385119,-2.3990224549,-0.0601914733934,0.05509,0.02509,-2.3990224549,0.426038862678,-2.34469839623,1463.74310634
1858, 03/19  11:00:00,0.991699896883,0.0546327473193,4.240898,-3.24919810312,-0.0815223804072,0.05509,0.02509,-3.24919810312,0.753782733423,-3.1945653558,1463.74310634
1859, 03/19  12:00:00,1.00316582882,0.0552644055097,4.719992,-3.71682617118,-0.0932551686349,0.05509,0.02509,-3.71682617118,1.12869585277,-3.66156176567,1463.74310634
1860, 03/19  13:00:00,0.985334048486,0.0542820527311,4.699383,-3.71404895151,-0.0931854881935,0.05509,0.02509,0.0,1.12869585277,0.0542820527311,1463.74310634
1861, 03/19  14:00:00,0.951601372061,0.0524237195868,4.429297,-3.47769562794,-0.087255383305,0.05509,0.02509,0.0,1.12869585277,0.0524237195868,1463.74310634
1862, 03/19  15:00:00,0.936201409029,0.0515753356234,3.705094,-2.76889259097,-0.0694715151075,0.05509,0.02509,0.0,1.12869585277,0.0515753356234,1463.74310634
1863, 03/19  16:00:00,0.985588146381,0.0542960509841,2.760736,-1.77514785362,-0.0445384596473,0.05509,0.02509,0.0,1.12869585277,0.0542960509841,1463.74310634
1864, 03/19  17:00:00,1.20102754366,0.21099651887,1.579413,-0.37838545634,-0.0551231932796,0.17568,0.14568,0.0,1.12869585277,0.21099651887,1463.74310634
1865, 03/19  18:00:00,1.59305390381,0.279867709821,0.0,1.59305390381,0.279867709821,0.17568,0.14568,1.59305390381,0.968005849835,1.87292161363,1463.74310634
1866, 03/19  19:00:00,1.91800803003,0.336955650716,0.0,1.91800803003,0.336955650716,0.17568,0.14568,1.91800803003,0.774537998404,2.25496368075,1463.74310634
1867, 03/19  20:00:00,2.14182646351,0.376276073109,0.0,2.14182646351,0.376276073109,0.17568,0.14568,2.14182646351,0.558493770463,2.51810253662,1463.74310634
1868, 03/19  21:00:00,2.19390261011,0.385424810544,0.0,2.19390261011,0.385424810544,0.17568,0.14568,2.19390261011,0.33719666556,2.57932742065,1463.74310634
1869, 03/19  22:00:00,1.99969749254,0.15557646492,0.0,1.99969749254,0.15557646492,0.0778,0.0478,1.99969749254,0.135488866982,2.15527395746,1463.74310634
1870, 03/19  23:00:00,1.62641148209,0.126534813307,0.0,1.62641148209,0.126534813307,0.0778,0.0478,1.62641148209,-0.0285658867287,1.7529462954,1463.74310634
1871, 03/19  24:00:00,1.26717616236,0.0985863054316,0.0,1.26717616236,0.0985863054316,0.0778,0.0478,0.0,-0.0285658867287,0.0985863054316,1463.74310634
1872, 03/20  01:00:00,0.885998797212,0.0689307064231,0.0,0.885998797212,0.0689307064231,0.0778,0.0478,0.0,-0.0285658867287,0.0689307064231,1463.74310634
1873, 03/20  02:00:00,0.751227672213,0.0584455128982,0.0,0.751227672213,0.0584455128982,0.0778,0.0478,0.0,-0.0285658867287,0.0584455128982,1463.74310634
1874, 03/20  03:00:00,0.70638308225,0.054956603799,0.0,0.70638308225,0.054956603799,0.0778,0.0478,0.0,-0.0285658867287,0.054956603799,1463.74310634
1875, 03/20  04:00:00,0.712911544889,0.0554645181924,0.0,0.712911544889,0.0554645181924,0.0778,0.0478,0.0,-0.0285658867287,0.0554645181924,1463.74310634
1876, 03/20  05:00:00,0.722141113166,0.0561825786043,0.0,0.722141113166,0.0561825786043,0.0778,0.0478,0.0,-0.0285658867287,0.0561825786043,1463.74310634
1877, 03/20  06:00:00,0.785930346836,0.0611453809838,0.0,0.785930346836,0.0611453809838,0.0778,0.0478,0.0,-0.0285658867287,0.0611453809838,1463.74310634
1878, 03/20  07:00:00,0.972457777529,0.0756572150918,0.210697,0.761760777529,0.0592649884918,0.0778,0.0478,0.0,-0.0285658867287,0.0756572150918,1463.74310634
1879, 03/20  08:00:00,1.21534942676,0.0945541854019,1.363691,-0.14834157324,-0.00709072720087,0.0778,0.0478,-0.14834157324,-0.0136027974177,-0.0537873878381,1463.74310634
1880, 03/20  09:00:00,1.08496684436,0.0597708234558,1.902007,-0.81704015564,-0.020499537505,0.05509,0.02509,-0.81704015564,0.0688113536021,-0.757269332184,1463.74310634
1881, 03/20  10:00:00,0.954380783292,0.0525768373516,3.162787,-2.20840621671,-0.0554089119772,0.05509,0.02509,-2.20840621671,0.291571425063,-2.15582937936,1463.74310634
1882, 03/20  11:00:00,0.940622303729,0.0518188827124,3.780855,-2.84023269627,-0.0712614383494,0.05509,0.02509,-2.84023269627,0.578063300335,-2.78841381356,1463.74310634
1883, 03/20  12:00:00,0.933676302701,0.0514362275158,3.721458,-2.7877816973,-0.0699454427852,0.05509,0.02509,-2.7877816973,0.859264487603,-2.73634546978,1463.74310634
1884, 03/20  13:00:00,0.906535188103,0.0499410235126,4.598381,-3.6918458119,-0.0926284114205,0.05509,0.02509,-3.6918458119,1.23165785919,-3.64190478838,1463.74310634
1885, 03/20  14:00:00,0.969581732833,0.0534142576618,4.3152,-3.34561826717,-0.0839415623232,0.05509,0.02509,0.0,1.23165785919,0.0534142576618,1463.74310634
1886, 03/20  15:00:00,1.14654353451,0.0631630833162,3.677914,-2.53137046549,-0.0635120849791,0.05509,0.02509,0.0,1.23165785919,0.0631630833162,1463.74310634
1887, 03/20  16:00:00,1.24106866598,0.0683704728088,2.774206,-1.53313733402,-0.0384664157106,0.05509,0.02509,0.0,1.23165785919,0.0683704728088,1463.74310634
1888, 03/20  17:00:00,1.44084282586,0.253127267647,1.198014,0.24282882586,0.0426601681271,0.17568,0.14568,0.24282882586,1.20716392045,0.495956093507,1463.74310634
1889, 03/20  18:00:00,1.48305163424,0.260542511103,0.0,1.48305163424,0.260542511103,0.17568,0.14568,1.48305163424,1.05756975361,1.74359414534,1463.74310634
1890, 03/20  19:00:00,1.84935618464,0.324894894518,0.0,1.84935618464,0.324894894518,0.17568,0.14568,1.84935618464,0.871026755891,2.17425107916,1463.74310634
1891, 03/20  20:00:00,2.08924997113,0.367039434928,0.0,2.08924997113,0.367039434928,0.17568,0.14568,2.08924997113,0.660285874368,2.45628940606,1463.74310634
1892, 03/20  21:00:00,2.15313792332,0.378263270369,0.0,2.15313792332,0.378263270369,0.17568,0.14568,2.15313792332,0.443100669022,2.53140119369,1463.74310634
1893, 03/20  22:00:00,1.95893978233,0.152405515065,0.0,1.95893978233,0.152405515065,0.0778,0.0478,1.95893978233,0.245504066278,2.1113452974,1463.74310634
1894, 03/20  23:00:00,1.59694042588,0.124241965133,0.0,1.59694042588,0.124241965133,0.0778,0.0478,1.59694042588,0.0844220331372,1.72118239101,1463.74310634
1895, 03/20  24:00:00,1.26686620516,0.0985621907614,0.0,1.26686620516,0.0985621907614,0.0778,0.0478,0.0,0.0844220331372,0.0985621907614,1463.74310634
1896, 03/21  01:00:00,0.901203246972,0.0701136126144,0.0,0.901203246972,0.0701136126144,0.0778,0.0478,0.0,0.0844220331372,0.0701136126144,1463.74310634
1897, 03/21  02:00:00,0.761672682104,0.0592581346677,0.0,0.761672682104,0.0592581346677,0.0778,0.0478,0.0,0.0844220331372,0.0592581346677,1463.74310634
1898, 03/21  03:00:00,0.710304959202,0.0552617258259,0.0,0.710304959202,0.0552617258259,0.0778,0.0478,0.0,0.0844220331372,0.0552617258259,1463.74310634
1899, 03/21  04:00:00,0.700935585373,0.054532788542,0.0,0.700935585373,0.054532788542,0.0778,0.0478,0.0,0.0844220331372,0.054532788542,1463.74310634
1900, 03/21  05:00:00,0.701852882304,0.0546041542433,0.0,0.701852882304,0.0546041542433,0.0778,0.0478,0.0,0.0844220331372,0.0546041542433,1463.74310634
1901, 03/21  06:00:00,0.764949196922,0.0595130475205,0.0,0.764949196922,0.0595130475205,0.0778,0.0478,0.0,0.0844220331372,0.0595130475205,1463.74310634
1902, 03/21  07:00:00,0.956704568797,0.0744316154524,0.157331,0.799373568797,0.0621912636524,0.0778,0.0478,0.0,0.0844220331372,0.0744316154524,1463.74310634
1903, 03/21  08:00:00,1.22179969211,0.0950560160462,0.715189,0.50661069211,0.0394143118462,0.0778,0.0478,0.0,0.0844220331372,0.0950560160462,1463.74310634
1904, 03/21  09:00:00,1.10579301002,0.060918136922,1.392994,-0.28720098998,-0.0072058728386,0.05509,0.02509,-0.28720098998,0.113391754635,-0.226282853058,1463.74310634
1905, 03/21  10:00:00,0.99956037916,0.0550657812879,2.6709,-1.67133962084,-0.0419339110869,0.05509,0.02509,-1.67133962084,0.281978371788,-1.61627383955,1463.74310634
1906, 03/21  11:00:00,1.01775667818,0.0560682154009,3.486297,-2.46854032182,-0.0619356766745,0.05509,0.02509,-2.46854032182,0.530977950911,-2.41247210642,1463.74310634
1907, 03/21  12:00:00,1.02289988789,0.0563515548239,3.621075,-2.59817511211,-0.0651882135628,0.05509,0.02509,-2.59817511211,0.793053681935,-2.54182355729,1463.74310634
1908, 03/21  13:00:00,0.988197071733,0.0544397766818,4.161268,-3.17307092827,-0.0796123495902,0.05509,0.02509,-3.17307092827,1.11311866879,-3.11863115159,1463.74310634
1909, 03/21  14:00:00,0.96199882288,0.0529965151525,2.53244,-1.57044117712,-0.0394023691339,0.05509,0.02509,0.0,1.11311866879,0.0529965151525,1463.74310634
1910, 03/21  15:00:00,0.931820991048,0.0513340183968,1.707046,-0.775225008952,-0.0194503954746,0.05509,0.02509,0.0,1.11311866879,0.0513340183968,1463.74310634
1911, 03/21  16:00:00,1.00819665246,0.055541553584,1.73124,-0.72304334754,-0.0181411575898,0.05509,0.02509,0.0,1.11311866879,0.055541553584,1463.74310634
1912, 03/21  17:00:00,1.19457884808,0.209863612031,0.52689,0.66768884808,0.117299576831,0.17568,0.14568,0.66768884808,1.04576945813,0.877552460111,1463.74310634
1913, 03/21  18:00:00,1.57181168148,0.276135876202,0.0,1.57181168148,0.276135876202,0.17568,0.14568,1.57181168148,0.887222140236,1.84794755768,1463.74310634
1914, 03/21  19:00:00,1.94494635407,0.341688175483,0.0,1.94494635407,0.341688175483,0.17568,0.14568,1.94494635407,0.691037042792,2.28663452955,1463.74310634
1915, 03/21  20:00:00,2.19093200348,0.384902934371,0.0,2.19093200348,0.384902934371,0.17568,0.14568,2.19093200348,0.470039580473,2.57583493785,1463.74310634
1916, 03/21  21:00:00,2.22763442225,0.391350815301,0.0,2.22763442225,0.391350815301,0.17568,0.14568,2.22763442225,0.245339976145,2.61898523755,1463.74310634
1917, 03/21  22:00:00,2.02734803926,0.157727677454,0.0,2.02734803926,0.157727677454,0.0778,0.0478,2.02734803926,0.0408430902531,2.18507571671,1463.74310634
1918, 03/21  23:00:00,1.65245123774,0.128560706296,0.0,1.65245123774,0.128560706296,0.0778,0.0478,0.0,0.0408430902531,0.128560706296,1463.74310634
1919, 03/21  24:00:00,1.30619999784,0.101622359832,0.0,1.30619999784,0.101622359832,0.0778,0.0478,0.0,0.0408430902531,0.101622359832,1463.74310634
1920, 03/22  01:00:00,0.944248551981,0.0734625373441,0.0,0.944248551981,0.0734625373441,0.0778,0.0478,0.0,0.0408430902531,0.0734625373441,1463.74310634
1921, 03/22  02:00:00,0.803978638951,0.0625495381104,0.0,0.803978638951,0.0625495381104,0.0778,0.0478,0.0,0.0408430902531,0.0625495381104,1463.74310634
1922, 03/22  03:00:00,0.750191842222,0.0583649253249,0.0,0.750191842222,0.0583649253249,0.0778,0.0478,0.0,0.0408430902531,0.0583649253249,1463.74310634
1923, 03/22  04:00:00,0.750820589129,0.0584138418342,0.0,0.750820589129,0.0584138418342,0.0778,0.0478,0.0,0.0408430902531,0.0584138418342,1463.74310634
1924, 03/22  05:00:00,0.75152640115,0.0584687540095,0.0,0.75152640115,0.0584687540095,0.0778,0.0478,0.0,0.0408430902531,0.0584687540095,1463.74310634
1925, 03/22  06:00:00,0.810311580899,0.0630422409939,0.0,0.810311580899,0.0630422409939,0.0778,0.0478,0.0,0.0408430902531,0.0630422409939,1463.74310634
1926, 03/22  07:00:00,0.993245824676,0.0772745251598,0.125711,0.867534824676,0.0674942093598,0.0778,0.0478,0.0,0.0408430902531,0.0772745251598,1463.74310634
1927, 03/22  08:00:00,1.22106171034,0.0949986010645,0.492964,0.72809771034,0.0566460018645,0.0778,0.0478,0.0,0.0408430902531,0.0949986010645,1463.74310634
1928, 03/22  09:00:00,1.09572296566,0.0603633781782,0.613925,0.48179796566,0.0265422499282,0.05509,0.02509,0.0,0.0408430902531,0.0603633781782,1463.74310634
1929, 03/22  10:00:00,0.96954985533,0.0534125015301,0.953092,0.01645785533,0.00090666325013,0.05509,0.02509,0.0,0.0408430902531,0.0534125015301,1463.74310634
1930, 03/22  11:00:00,0.957782735742,0.052764250912,1.691656,-0.733873264258,-0.0184128802002,0.05509,0.02509,-0.733873264258,0.114868267122,-0.681109013346,1463.74310634
1931, 03/22  12:00:00,0.963178788691,0.053061519469,3.799156,-2.83597721131,-0.0711546682317,0.05509,0.02509,-2.83597721131,0.400930895217,-2.78291569184,1463.74310634
1932, 03/22  13:00:00,0.942316064989,0.0519121920202,4.271799,-3.32948293501,-0.0835367268394,0.05509,0.02509,-3.32948293501,0.736773029205,-3.27757074299,1463.74310634
1933, 03/22  14:00:00,0.900134575674,0.0495884137739,4.617122,-3.71698742433,-0.0932592144763,0.05509,0.02509,-3.71698742433,1.11170241402,-3.66739901055,1463.74310634
1934, 03/22  15:00:00,0.875369009271,0.0482240787207,3.923347,-3.04797799073,-0.0764737677874,0.05509,0.02509,0.0,1.11170241402,0.0482240787207,1463.74310634
1935, 03/22  16:00:00,0.923858826674,0.0508953827615,2.964919,-2.04106017333,-0.0512101997487,0.05509,0.02509,0.0,1.11170241402,0.0508953827615,1463.74310634
1936, 03/22  17:00:00,1.11913147367,0.196609017294,1.632935,-0.51380352633,-0.0748508977158,0.17568,0.14568,0.0,1.11170241402,0.196609017294,1463.74310634
1937, 03/22  18:00:00,1.51422897608,0.266019746518,0.0,1.51422897608,0.266019746518,0.17568,0.14568,1.51422897608,0.958963415027,1.7802487226,1463.74310634
1938, 03/22  19:00:00,1.86499835868,0.327642911653,0.0,1.86499835868,0.327642911653,0.17568,0.14568,1.86499835868,0.770842604412,2.19264127033,1463.74310634
1939, 03/22  20:00:00,2.09515733962,0.368077241424,0.0,2.09515733962,0.368077241424,0.17568,0.14568,2.09515733962,0.559505851615,2.46323458104,1463.74310634
1940, 03/22  21:00:00,2.15559562421,0.378695039261,0.0,2.15559562421,0.378695039261,0.17568,0.14568,2.15559562421,0.342072740054,2.53429066347,1463.74310634
1941, 03/22  22:00:00,1.95035939964,0.151737961292,0.0,1.95035939964,0.151737961292,0.0778,0.0478,1.95035939964,0.145341633271,2.10209736093,1463.74310634
1942, 03/22  23:00:00,1.59559948669,0.124137640064,0.0,1.59559948669,0.124137640064,0.0778,0.0478,1.59559948669,-0.0156051404653,1.71973712675,1463.74310634
1943, 03/22  24:00:00,1.26230087415,0.0982070080089,0.0,1.26230087415,0.0982070080089,0.0778,0.0478,0.0,-0.0156051404653,0.0982070080089,1463.74310634
1944, 03/23  01:00:00,0.903847111956,0.0703193053102,0.0,0.903847111956,0.0703193053102,0.0778,0.0478,0.0,-0.0156051404653,0.0703193053102,1463.74310634
1945, 03/23  02:00:00,0.76986351505,0.0598953814709,0.0,0.76986351505,0.0598953814709,0.0778,0.0478,0.0,-0.0156051404653,0.0598953814709,1463.74310634
1946, 03/23  03:00:00,0.719843550741,0.0560038282476,0.0,0.719843550741,0.0560038282476,0.0778,0.0478,0.0,-0.0156051404653,0.0560038282476,1463.74310634
1947, 03/23  04:00:00,0.709831034822,0.0552248545092,0.0,0.709831034822,0.0552248545092,0.0778,0.0478,0.0,-0.0156051404653,0.0552248545092,1463.74310634
1948, 03/23  05:00:00,0.709454840317,0.0551955865767,0.0,0.709454840317,0.0551955865767,0.0778,0.0478,0.0,-0.0156051404653,0.0551955865767,1463.74310634
1949, 03/23  06:00:00,0.779279647155,0.0606279565487,0.0,0.779279647155,0.0606279565487,0.0778,0.0478,0.0,-0.0156051404653,0.0606279565487,1463.74310634
1950, 03/23  07:00:00,0.969677628891,0.0754409195277,0.307751,0.661926628891,0.0514978917277,0.0778,0.0478,0.0,-0.0156051404653,0.0754409195277,1463.74310634
1951, 03/23  08:00:00,1.19521126967,0.0929874367803,1.137679,0.05753226967,0.00447601058033,0.0778,0.0478,0.0,-0.0156051404653,0.0929874367803,1463.74310634
1952, 03/23  09:00:00,1.07096386584,0.0589993993691,0.820184,0.25077986584,0.0138154628091,0.05509,0.02509,0.0,-0.0156051404653,0.0589993993691,1463.74310634
1953, 03/23  10:00:00,0.948596966505,0.0522582068848,1.70735,-0.758753033495,-0.0190371136104,0.05509,0.02509,-0.758753033495,0.0609296377309,-0.70649482661,1463.74310634
1954, 03/23  11:00:00,0.949686516149,0.0523182301746,1.460021,-0.510334483851,-0.0128042921998,0.05509,0.02509,-0.510334483851,0.112406646459,-0.458016253676,1463.74310634
1955, 03/23  12:00:00,0.944208232559,0.0520164315317,2.976149,-2.03194076744,-0.0509813938551,0.05509,0.02509,-2.03194076744,0.317366796967,-1.97992433591,1463.74310634
1956, 03/23  13:00:00,0.922642249288,0.0508283615133,3.633015,-2.71037275071,-0.0680032523154,0.05509,0.02509,-2.71037275071,0.590759809116,-2.6595443892,1463.74310634
1957, 03/23  14:00:00,0.906598071837,0.0499444877775,4.590417,-3.68381892816,-0.0924270169076,0.05509,0.02509,-3.68381892816,0.962343515718,-3.63387444039,1463.74310634
1958, 03/23  15:00:00,0.886515245208,0.0488381248585,3.797153,-2.91063775479,-0.0730279012677,0.05509,0.02509,-2.91063775479,1.25593708983,-2.86179962993,1463.74310634
1959, 03/23  16:00:00,0.942503783642,0.0519225334408,2.956233,-2.01372921636,-0.0505244660384,0.05509,0.02509,0.0,1.25593708983,0.0519225334408,1463.74310634
1960, 03/23  17:00:00,1.133477414,0.199129312092,1.628271,-0.494793586,-0.0720815296085,0.17568,0.14568,0.0,1.25593708983,0.199129312092,1463.74310634
1961, 03/23  18:00:00,1.51967296218,0.266976145996,0.0,1.51967296218,0.266976145996,0.17568,0.14568,1.51967296218,1.10264896055,1.78664910818,1463.74310634
1962, 03/23  19:00:00,1.86898493939,0.328343274152,0.0,1.86898493939,0.328343274152,0.17568,0.14568,1.86898493939,0.914126026902,2.19732821354,1463.74310634
1963, 03/23  20:00:00,2.10404062045,0.369637856201,0.0,2.10404062045,0.369637856201,0.17568,0.14568,2.10404062045,0.701893225064,2.47367847665,1463.74310634
1964, 03/23  21:00:00,2.16650492501,0.380611585226,0.0,2.16650492501,0.380611585226,0.17568,0.14568,2.16650492501,0.483359701537,2.54711651024,1463.74310634
1965, 03/23  22:00:00,1.96515018583,0.152888684458,0.0,1.96515018583,0.152888684458,0.0778,0.0478,1.96515018583,0.285136660633,2.11803887029,1463.74310634
1966, 03/23  23:00:00,1.59883781112,0.124389581705,0.0,1.59883781112,0.124389581705,0.0778,0.0478,1.59883781112,0.123863239844,1.72322739283,1463.74310634
1967, 03/23  24:00:00,1.24960394647,0.0972191870354,0.0,1.24960394647,0.0972191870354,0.0778,0.0478,1.24960394647,-0.00218325572743,1.34682313351,1463.74310634
1968, 03/24  01:00:00,0.884247488967,0.0687944546416,0.0,0.884247488967,0.0687944546416,0.0778,0.0478,0.0,-0.00218325572743,0.0687944546416,1463.74310634
1969, 03/24  02:00:00,0.750906506217,0.0584205261837,0.0,0.750906506217,0.0584205261837,0.0778,0.0478,0.0,-0.00218325572743,0.0584205261837,1463.74310634
1970, 03/24  03:00:00,0.699402761417,0.0544135348382,0.0,0.699402761417,0.0544135348382,0.0778,0.0478,0.0,-0.00218325572743,0.0544135348382,1463.74310634
1971, 03/24  04:00:00,0.685976430989,0.0533689663309,0.0,0.685976430989,0.0533689663309,0.0778,0.0478,0.0,-0.00218325572743,0.0533689663309,1463.74310634
1972, 03/24  05:00:00,0.68663577377,0.0534202631993,0.0,0.68663577377,0.0534202631993,0.0778,0.0478,0.0,-0.00218325572743,0.0534202631993,1463.74310634
1973, 03/24  06:00:00,0.751851609515,0.0584940552203,0.0,0.751851609515,0.0584940552203,0.0778,0.0478,0.0,-0.00218325572743,0.0584940552203,1463.74310634
1974, 03/24  07:00:00,0.922932794081,0.0718041713795,0.066093,0.856839794081,0.0666621359795,0.0778,0.0478,0.0,-0.00218325572743,0.0718041713795,1463.74310634
1975, 03/24  08:00:00,1.17939777552,0.0917571469355,0.45342,0.72597777552,0.0564810709355,0.0778,0.0478,0.0,-0.00218325572743,0.0917571469355,1463.74310634
1976, 03/24  09:00:00,1.05132787479,0.0579176526222,0.846484,0.20484387479,0.0112848490622,0.05509,0.02509,0.0,-0.00218325572743,0.0579176526222,1463.74310634
1977, 03/24  10:00:00,0.928244144298,0.0511369699094,0.672469,0.255775144298,0.0140906526994,0.05509,0.02509,0.0,-0.00218325572743,0.0511369699094,1463.74310634
1978, 03/24  11:00:00,0.92612193463,0.0510200573788,0.942363,-0.01624106537,-0.000407488330133,0.05509,0.02509,-0.01624106537,-0.000545033168981,0.0347789920088,1463.74310634
1979, 03/24  12:00:00,0.936289355467,0.0515801805927,1.906835,-0.970545644533,-0.0243509902213,0.05509,0.02509,-0.970545644533,0.0973530869761,-0.91896546394,1463.74310634
1980, 03/24  13:00:00,0.908123206322,0.0500285074363,1.868403,-0.960279793678,-0.0240934200234,0.05509,0.02509,-0.960279793678,0.194215699408,-0.910251286242,1463.74310634
1981, 03/24  14:00:00,0.87372877789,0.048133718374,2.951876,-2.07814722211,-0.0521407138027,0.05509,0.02509,-2.07814722211,0.403836656007,-2.03001350374,1463.74310634
1982, 03/24  15:00:00,1.04396097886,0.0575118103254,3.429574,-2.38561302114,-0.0598550307004,0.05509,0.02509,-2.38561302114,0.644471428291,-2.32810121081,1463.74310634
1983, 03/24  16:00:00,1.00051055127,0.0551181262695,1.541781,-0.54127044873,-0.0135804755586,0.05509,0.02509,-0.54127044873,0.699068921689,-0.486152322461,1463.74310634
1984, 03/24  17:00:00,1.28381817009,0.225541176121,1.698473,-0.41465482991,-0.0604069156213,0.17568,0.14568,-0.41465482991,0.740894804466,-0.189113653789,1463.74310634
1985, 03/24  18:00:00,1.57235440248,0.276231221428,0.0,1.57235440248,0.276231221428,0.17568,0.14568,1.57235440248,0.582292742758,1.84858562391,1463.74310634
1986, 03/24  19:00:00,1.86669752049,0.3279414204,0.0,1.86669752049,0.3279414204,0.17568,0.14568,1.86669752049,0.394000539125,2.19463894089,1463.74310634
1987, 03/24  20:00:00,2.07001420203,0.363660095013,0.0,2.07001420203,0.363660095013,0.17568,0.14568,2.07001420203,0.185199953399,2.43367429704,1463.74310634
1988, 03/24  21:00:00,2.15270978508,0.378188055043,0.0,2.15270978508,0.378188055043,0.17568,0.14568,2.15270978508,-0.0319420660047,2.53089784012,1463.74310634
1989, 03/24  22:00:00,1.94569844021,0.151375338648,0.0,1.94569844021,0.151375338648,0.0778,0.0478,0.0,-0.0319420660047,0.151375338648,1463.74310634
1990, 03/24  23:00:00,1.57630559476,0.122636575272,0.0,1.57630559476,0.122636575272,0.0778,0.0478,0.0,-0.0319420660047,0.122636575272,1463.74310634
1991, 03/24  24:00:00,1.22330654294,0.0951732490407,0.0,1.22330654294,0.0951732490407,0.0778,0.0478,0.0,-0.0319420660047,0.0951732490407,1463.74310634
1992, 03/25  01:00:00,0.869502108447,0.0676472640372,0.0,0.869502108447,0.0676472640372,0.0778,0.0478,0.0,-0.0319420660047,0.0676472640372,1463.74310634
1993, 03/25  02:00:00,0.731833242562,0.0569366262713,0.0,0.731833242562,0.0569366262713,0.0778,0.0478,0.0,-0.0319420660047,0.0569366262713,1463.74310634
1994, 03/25  03:00:00,0.693620460601,0.0539636718348,0.0,0.693620460601,0.0539636718348,0.0778,0.0478,0.0,-0.0319420660047,0.0539636718348,1463.74310634
1995, 03/25  04:00:00,0.702016687604,0.0546168982956,0.0,0.702016687604,0.0546168982956,0.0778,0.0478,0.0,-0.0319420660047,0.0546168982956,1463.74310634
1996, 03/25  05:00:00,0.700111039047,0.0544686388379,0.0,0.700111039047,0.0544686388379,0.0778,0.0478,0.0,-0.0319420660047,0.0544686388379,1463.74310634
1997, 03/25  06:00:00,0.771853409389,0.0600501952505,0.0,0.771853409389,0.0600501952505,0.0778,0.0478,0.0,-0.0319420660047,0.0600501952505,1463.74310634
1998, 03/25  07:00:00,0.963428486376,0.0749547362401,0.180636,0.782792486376,0.0609012554401,0.0778,0.0478,0.0,-0.0319420660047,0.0749547362401,1463.74310634
1999, 03/25  08:00:00,1.19881035443,0.0932674455747,0.832622,0.36618835443,0.0284894539747,0.0778,0.0478,0.0,-0.0319420660047,0.0932674455747,1463.74310634
2000, 03/25  09:00:00,1.0766617385,0.059313295174,1.976786,-0.9001242615,-0.022584117721,0.05509,0.02509,-0.9001242615,0.0588527086606,-0.840810966326,1463.74310634
2001, 03/25  10:00:00,0.962396772536,0.053018438199,3.520452,-2.55805522746,-0.0641816056571,0.05509,0.02509,-2.55805522746,0.316881580777,-2.50503678926,1463.74310634
2002, 03/25  11:00:00,0.958061756296,0.0527796221543,3.412447,-2.4543852437,-0.0615805257645,0.05509,0.02509,-2.4543852437,0.564453349115,-2.40160562155,1463.74310634
