,Date/Time,Load,Bill Before Solar,Solar,Net Load Solar Only,Bill Solar Only,Import Rate,Export Rate,basic storage,soc,Net Load (Solar and Storage),Bill PV + ESS,ESS Savings,yearly total savings
70, 01/03  23:00:00,1.6733817783,0.130189102352,0.0,1.6733817783,0.130189102352,0.0778,0.0478,0.0,-0.0160941099988,1.6733817783,0.130189102352,0.0,1277.52298812
71, 01/03  24:00:00,1.31781432954,0.102525954838,0.0,1.31781432954,0.102525954838,0.0778,0.0478,0.0,-0.0160941099988,1.31781432954,0.102525954838,1.38777878078e-17,1277.52298812
72, 01/04  01:00:00,0.964971536547,0.0750747855434,0.0,0.964971536547,0.0750747855434,0.0778,0.0478,0.0,-0.0160941099988,0.964971536547,0.0750747855434,0.0,1277.52298812
73, 01/04  02:00:00,0.828339581553,0.0644448194448,0.0,0.828339581553,0.0644448194448,0.0778,0.0478,0.0,-0.0160941099988,0.828339581553,0.0644448194448,0.0,1277.52298812
74, 01/04  03:00:00,0.779761096708,0.0606654133239,0.0,0.779761096708,0.0606654133239,0.0778,0.0478,0.0,-0.0160941099988,0.779761096708,0.0606654133239,6.93889390391e-18,1277.52298812
75, 01/04  04:00:00,0.785607915157,0.0611202957992,0.0,0.785607915157,0.0611202957992,0.0778,0.0478,0.0,-0.0160941099988,0.785607915157,0.0611202957992,6.93889390391e-18,1277.52298812
76, 01/04  05:00:00,0.799653847837,0.0622130693617,0.0,0.799653847837,0.0622130693617,0.0778,0.0478,0.0,-0.0160941099988,0.799653847837,0.0622130693617,6.93889390391e-18,1277.52298812
77, 01/04  06:00:00,0.859425809494,0.0668633279786,0.0,0.859425809494,0.0668633279786,0.0778,0.0478,0.0,-0.0160941099988,0.859425809494,0.0668633279786,1.38777878078e-17,1277.52298812
78, 01/04  07:00:00,1.16042069065,0.0902807297326,0.0,1.16042069065,0.0902807297326,0.0778,0.0478,0.0,-0.0160941099988,1.16042069065,0.0902807297326,1.38777878078e-17,1277.52298812
79, 01/04  08:00:00,1.48228526898,0.115321793927,0.278739,1.20354626898,0.0936358997266,0.0778,0.0478,0.0,-0.0160941099988,1.20354626898,0.0936358997266,0.0216858942,1277.52298812
